Date,Open,High,Low,Close,Adj Close,Volume,ticker
2022-08-25,168.77999877929688,170.13999938964844,168.35000610351562,170.02999877929688,170.02999877929688,51218200,AAPL
2022-08-26,170.57000732421875,171.0500030517578,163.55999755859375,163.6199951171875,163.6199951171875,78823500,AAPL
2022-08-25,277.3299865722656,279.0199890136719,274.5199890136719,278.8500061035156,278.8500061035156,16583400,MSFT
2022-08-26,279.0799865722656,280.3399963378906,267.9800109863281,268.0899963378906,268.0899963378906,27532500,MSFT
